graph_id,start_node,end_node,speed,risk,cost,utility
Town01_T-Intersection,v_7_3,v_8_1,10,0.8770499866630921,23.700877930139917,76.29912206986009
Town01_T-Intersection,v_7_3,v_8_1,15,0.7367671882117152,22.46725195342661,77.53274804657339
Town01_T-Intersection,v_7_3,v_8_1,20,0.6408022481921997,21.85043896506996,78.14956103493004
Town01_T-Intersection,v_7_3,v_8_1,25,0.2719210108705951,21.48035117205597,78.51964882794402
Town01_T-Intersection,v_7_3,v_8_1,30,0.8363516518089471,21.233625976713306,78.76637402328669
Town01_T-Intersection,v_7_3,v_8_1,5,0.2630328945707393,27.401755860279835,72.59824413972017
Town01_T-Intersection,v_7_3,v_8_7,10,0.62343917849577,43.99550396731523,56.00449603268477
Town01_T-Intersection,v_7_3,v_8_7,15,0.7958466641753364,42.66366931154349,57.33633068845651
Town01_T-Intersection,v_7_3,v_8_7,20,0.5726987396851186,41.997751983657615,58.002248016342385
Town01_T-Intersection,v_7_3,v_8_7,25,0.970691363149216,41.598201586926095,58.401798413073905
Town01_T-Intersection,v_7_3,v_8_7,30,0.8063750346989207,41.33183465577174,58.66816534422826
Town01_T-Intersection,v_7_3,v_8_7,5,0.8520530291212762,47.99100793463046,52.00899206536954
Town01_T-Intersection,v_7_3,v_8_6,10,0.15415775563996398,33.82502305002833,66.17497694997166
Town01_T-Intersection,v_7_3,v_8_6,15,0.3773679203343714,32.55001536668555,67.44998463331444
Town01_T-Intersection,v_7_3,v_8_6,20,0.7637335390681395,31.912511525014164,68.08748847498583
Town01_T-Intersection,v_7_3,v_8_6,25,0.2942756473638441,31.53000922001133,68.46999077998868
Town01_T-Intersection,v_7_3,v_8_6,30,0.18535344958711786,31.275007683342775,68.72499231665722
Town01_T-Intersection,v_7_3,v_8_6,5,0.5705655454702518,37.650046100056656,62.349953899943344
Town01_T-Intersection,v_7_3,v_8_2,10,0.30077060554081236,13.625364562627126,86.37463543737287
Town01_T-Intersection,v_7_3,v_8_2,15,0.1583158851665745,12.416909708418086,87.58309029158191
Town01_T-Intersection,v_7_3,v_8_2,20,0.6774422153696363,11.812682281313563,88.18731771868644
Town01_T-Intersection,v_7_3,v_8_2,25,0.7494390225223012,11.45014582505085,88.54985417494915
Town01_T-Intersection,v_7_3,v_8_2,30,0.7842361810187172,11.208454854209043,88.79154514579096
Town01_T-Intersection,v_7_3,v_8_2,5,0.6263812359872599,17.250729125254253,82.74927087474575
Town01_T-Intersection,v_7_3,v_8_3,10,0.5813176198625984,3.600016491264638,96.39998350873536
