graph_id,start_node,end_node,speed,risk,cost,utility
Town03_Roundabout,v_9_4,v_10_5,10,0.6968268972449037,13.545467168557101,86.4545328314429
Town03_Roundabout,v_9_4,v_10_5,15,0.5801058155496255,12.363644779038067,87.63635522096193
Town03_Roundabout,v_9_4,v_10_5,20,0.6367808162943984,11.772733584278551,88.22726641572145
Town03_Roundabout,v_9_4,v_10_5,25,0.9230327428647825,11.41818686742284,88.58181313257717
Town03_Roundabout,v_9_4,v_10_5,30,0.42913057068138205,11.181822389519034,88.81817761048097
Town03_Roundabout,v_9_4,v_10_5,5,0.3785358438443347,17.090934337114202,82.9090656628858
Town03_Roundabout,v_9_4,v_10_3,10,0.769154193707262,13.963870392356434,86.03612960764357
Town03_Roundabout,v_9_4,v_10_3,15,0.9342550814336714,12.642580261570956,87.35741973842904
Town03_Roundabout,v_9_4,v_10_3,20,0.7257729306857863,11.981935196178217,88.01806480382179
Town03_Roundabout,v_9_4,v_10_3,25,0.7351978251847554,11.585548156942574,88.41445184305742
Town03_Roundabout,v_9_4,v_10_3,30,0.20718021323830632,11.321290130785478,88.67870986921452
Town03_Roundabout,v_9_4,v_10_3,5,0.9639985847483925,17.927740784712867,82.07225921528713
Town03_Roundabout,v_9_4,v_10_2,10,0.32483732462487425,24.22762509816794,75.77237490183205
Town03_Roundabout,v_9_4,v_10_2,15,0.31145541657081455,22.81841673211196,77.18158326788804
Town03_Roundabout,v_9_4,v_10_2,20,0.47422502092736496,22.11381254908397,77.88618745091603
Town03_Roundabout,v_9_4,v_10_2,25,0.21611490658105473,21.691050039267175,78.30894996073283
Town03_Roundabout,v_9_4,v_10_2,30,0.4141389966895579,21.40920836605598,78.59079163394402
Town03_Roundabout,v_9_4,v_10_2,5,0.5197112124430988,28.455250196335882,71.54474980366412
Town03_Roundabout,v_9_4,v_10_4,10,0.2189527804706553,3.734805071182936,96.26519492881707
Town03_Roundabout,v_9_4,v_10_4,15,0.59324186629085,2.4898700474552906,97.51012995254472
Town03_Roundabout,v_9_4,v_10_4,20,0.5669324465206833,1.867402535591468,98.13259746440853
Town03_Roundabout,v_9_4,v_10_4,25,0.5080160839537793,1.4939220284731742,98.50607797152682
Town03_Roundabout,v_9_4,v_10_4,30,0.5363461224288314,1.2449350237276453,98.75506497627235
Town03_Roundabout,v_9_4,v_10_4,5,0.8255288601449611,7.469610142365872,92.53038985763413
Town03_Roundabout,v_9_4,v_10_7,10,0.14229648317975532,33.30693850552623,66.69306149447377
Town03_Roundabout,v_9_4,v_10_7,15,0.9387716626827232,32.20462567035082,67.79537432964918
Town03_Roundabout,v_9_4,v_10_7,20,0.2817853454492716,31.653469252763117,68.34653074723688
Town03_Roundabout,v_9_4,v_10_7,25,0.7948804813161215,31.322775402210493,68.6772245977895
Town03_Roundabout,v_9_4,v_10_7,30,0.933355271004523,31.10231283517541,68.89768716482459
Town03_Roundabout,v_9_4,v_10_7,5,0.7103560357930014,36.61387701105247,63.38612298894753
Town03_Roundabout,v_9_4,v_10_1,10,0.9570519345083309,34.52146775793066,65.47853224206935
Town03_Roundabout,v_9_4,v_10_1,15,0.16510521760090097,33.014311838620436,66.98568816137956
Town03_Roundabout,v_9_4,v_10_1,20,0.16162721028165605,32.260733878965326,67.73926612103467
Town03_Roundabout,v_9_4,v_10_1,25,0.6206550737222116,31.80858710317226,68.19141289682774
Town03_Roundabout,v_9_4,v_10_1,30,0.7873378370251101,31.507155919310218,68.49284408068978
