graph_id,start_node,end_node,speed,risk,cost,utility
Town05_Highway1,v_10_2,v_11_2,10,0.9022659536413086,4.925852749535035,95.07414725046496
Town05_Highway1,v_10_2,v_11_2,15,0.6345900207614852,3.2839018330233567,96.71609816697665
Town05_Highway1,v_10_2,v_11_2,20,0.5679818105512591,2.4629263747675174,97.53707362523248
Town05_Highway1,v_10_2,v_11_2,25,0.31921138956645023,1.970341099814014,98.02965890018599
Town05_Highway1,v_10_2,v_11_2,30,0.10055663393882569,1.6419509165116783,98.35804908348832
Town05_Highway1,v_10_2,v_11_2,5,0.8008278779213035,9.85170549907007,90.14829450092994
Town05_Highway1,v_10_2,v_11_3,10,0.9465774041871106,15.005100050850299,84.9948999491497
Town05_Highway1,v_10_2,v_11_3,15,0.7323077435427502,13.336733367233531,86.66326663276647
Town05_Highway1,v_10_2,v_11_3,20,0.33655842372515865,12.50255002542515,87.49744997457485
Town05_Highway1,v_10_2,v_11_3,25,0.7477543768822345,12.00204002034012,87.99795997965988
Town05_Highway1,v_10_2,v_11_3,30,0.21494541019215438,11.668366683616766,88.33163331638323
Town05_Highway1,v_10_2,v_11_3,5,0.9547648043639523,20.010200101700597,79.9897998982994
Town05_Highway1,v_10_2,v_11_1,10,0.30664881241561204,15.177278640798612,84.82272135920138
Town05_Highway1,v_10_2,v_11_1,15,0.4503170787379722,13.451519093865741,86.54848090613426
Town05_Highway1,v_10_2,v_11_1,20,0.7498916136014839,12.588639320399306,87.41136067960069
Town05_Highway1,v_10_2,v_11_1,25,0.32906220669277386,12.070911456319445,87.92908854368055
Town05_Highway1,v_10_2,v_11_1,30,0.260773414261097,11.72575954693287,88.27424045306714
Town05_Highway1,v_10_2,v_11_1,5,0.33703939990686593,20.354557281597224,79.64544271840278
Town05_Highway1,v_11_2,v_12_1,10,0.14608686922921327,15.177245328886439,84.82275467111356
Town05_Highway1,v_11_2,v_12_1,15,0.13266706421243446,13.451496885924293,86.54850311407571
Town05_Highway1,v_11_2,v_12_1,20,0.9941021714789,12.58862266444322,87.41137733555678
Town05_Highway1,v_11_2,v_12_1,25,0.20371112598423502,12.070898131554575,87.92910186844543
Town05_Highway1,v_11_2,v_12_1,30,0.810810879966329,11.725748442962146,88.27425155703786
Town05_Highway1,v_11_2,v_12_1,5,0.8129547526334311,20.354490657772878,79.64550934222711
Town05_Highway1,v_11_2,v_12_3,10,0.42659503083810013,15.005115158493897,84.9948848415061
Town05_Highway1,v_11_2,v_12_3,15,0.3285072406500665,13.336743438995931,86.66325656100406
Town05_Highway1,v_11_2,v_12_3,20,0.7543332753993761,12.502557579246949,87.49744242075305
Town05_Highway1,v_11_2,v_12_3,25,0.30815299054589046,12.00204606339756,87.99795393660244
Town05_Highway1,v_11_2,v_12_3,30,0.8095961278967787,11.668371719497966,88.33162828050203
Town05_Highway1,v_11_2,v_12_3,5,0.6121326043484668,20.010230316987794,79.98976968301221
Town05_Highway1,v_11_2,v_12_2,10,0.001,4.925842949079959,95.07415705092004
Town05_Highway1,v_11_2,v_12_2,15,0.001,3.283895299386639,96.71610470061336
Town05_Highway1,v_11_2,v_12_2,20,0.001,2.4629214745399794,97.53707852546002
