graph_id,epoch,start_node,goal_node,candidate_index,risk,cost,utility,frenet_progress,time_progress,ratio,num_edges,path_nodes,path_speeds
Town01_T-Intersection,0,v_0_0,v_6_6,0,0.16976312423577727,67.91707358184593,532.0829264181541,71.00000009023435,76.09755852071062,3134.266813322575,6,v_0_0 > v_1_3 > v_2_3 > v_3_3 > v_4_5 > v_5_5 > v_6_6,30 > 30 > 30 > 30 > 20 > 30
Town01_T-Intersection,0,v_0_0,v_6_6,1,0.39291895790143627,67.31707358288632,532.6829264171137,74.00000006023436,76.09755850268206,1355.7068594046746,6,v_0_0 > v_1_3 > v_2_3 > v_3_3 > v_4_3 > v_5_4 > v_6_6,30 > 30 > 30 > 30 > 30 > 30
Town01_T-Intersection,0,v_0_0,v_6_6,2,0.7980160191407005,67.31707294918189,532.6829270508181,73.00000007023436,76.0975623049086,667.5090653247892,6,v_0_0 > v_1_3 > v_2_3 > v_3_3 > v_4_3 > v_5_5 > v_6_6,30 > 30 > 30 > 30 > 30 > 30
Town01_T-Intersection,0,v_0_0,v_6_6,3,0.8807313827130827,67.30035176790204,532.699648232098,71.00000009023435,76.19788939258768,604.8378185311427,6,v_0_0 > v_1_3 > v_2_3 > v_3_4 > v_4_4 > v_5_5 > v_6_6,30 > 30 > 30 > 30 > 30 > 30
Town01_T-Intersection,0,v_0_0,v_6_6,4,1.0928796902464393,67.300351372394,532.699648627606,72.00000008023434,76.197891765636,487.42753057062004,6,v_0_0 > v_1_3 > v_2_3 > v_3_3 > v_4_4 > v_5_5 > v_6_6,30 > 30 > 30 > 30 > 30 > 30
Town01_T-Intersection,0,v_0_0,v_6_6,5,1.177892640838742,67.3003515003065,532.6996484996935,69.00000011023435,76.19789099816099,452.2480487868351,6,v_0_0 > v_1_3 > v_2_3 > v_3_4 > v_4_5 > v_5_6 > v_6_6,30 > 30 > 30 > 30 > 30 > 30
Town01_T-Intersection,0,v_0_0,v_6_6,6,2.0977270143541404,67.21689672462576,532.7831032753743,62.00000018023435,76.69861965224553,253.9811422695581,6,v_0_0 > v_1_5 > v_2_5 > v_3_6 > v_4_6 > v_5_6 > v_6_6,30 > 30 > 30 > 30 > 30 > 30
Town01_T-Intersection,0,v_0_0,v_6_6,7,2.3892306130167937,67.2168963546027,532.7831036453973,63.00000017023436,76.6986218723839,222.99358661434178,6,v_0_0 > v_1_5 > v_2_5 > v_3_5 > v_4_6 > v_5_6 > v_6_6,30 > 30 > 30 > 30 > 30 > 30
Town01_T-Intersection,0,v_0_0,v_6_6,8,2.799213320790567,67.20000002385352,532.7999999761465,60.00000020023435,76.79999985687894,190.33919137883734,6,v_0_0 > v_1_6 > v_2_6 > v_3_6 > v_4_6 > v_5_6 > v_6_6,30 > 30 > 30 > 30 > 30 > 30
Town01_T-Intersection,1,v_6_6,v_11_6,0,0.13491881187647686,48.450514172499474,451.5494858275005,51.00000015600825,63.6969150120933,3346.8237642124413,5,v_6_6 > v_7_6 > v_8_5 > v_9_5 > v_10_7 > v_11_6,10 > 30 > 30 > 30 > 30
