graph_id,epoch,start_node,goal_node,candidate_index,risk,cost,utility,frenet_progress,time_progress,ratio,num_edges,path_nodes,path_speeds
Town03_Roundabout,0,v_0_0,v_3_5,0,0.003,53.59999973827519,246.4000002617248,29.99999781896034,38.40000157034886,82133.33342057494,3,v_0_0 > v_1_5 > v_2_5 > v_3_5,30 > 30 > 30
Town03_Roundabout,1,v_3_5,v_7_5,0,0.18956367649354164,4.825141922851349,395.17485807714866,40.200690982288734,51.04914846289191,2084.6549580958995,4,v_3_5 > v_4_5 > v_5_5 > v_6_5 > v_7_5,30 > 30 > 30 > 30
Town03_Roundabout,2,v_7_5,v_10_6,0,0.003,13.623968407926357,286.3760315920737,29.180824130587162,38.25618955244185,95458.67719735789,3,v_7_5 > v_8_5 > v_9_6 > v_10_6,30 > 30 > 30
Town03_Roundabout,2,v_7_5,v_10_6,1,0.28589189565925094,13.58354349310853,286.41645650689145,30.18082412601708,38.49873904134882,1001.8348223772867,3,v_7_5 > v_8_5 > v_9_5 > v_10_6,30 > 30 > 30
Town03_Roundabout,2,v_7_5,v_10_6,2,0.8588774619941653,13.54487391450003,286.45512608549996,28.180824136025706,38.73075651299982,333.52269533351193,3,v_7_5 > v_8_6 > v_9_6 > v_10_6,30 > 30 > 30
Town03_Roundabout,3,v_10_6,v_13_5,0,0.10777561768059794,14.299063672571235,285.70093632742874,33.80833076251339,35.64561764274515,2650.8865592784387,3,v_10_6 > v_11_5 > v_12_5 > v_13_5,30 > 30 > 25
Town03_Roundabout,3,v_10_6,v_13_5,1,0.6497815537594755,14.067289422677344,285.9327105773226,31.808330772530958,35.59626346393593,440.04436402201105,3,v_10_6 > v_11_6 > v_12_6 > v_13_5,30 > 30 > 30
Town03_Roundabout,3,v_10_6,v_13_5,2,0.8389039642501874,14.059063726209141,285.94093627379084,33.80833076251339,35.64561764274515,340.85061992687673,3,v_10_6 > v_11_5 > v_12_5 > v_13_5,30 > 30 > 30
Town03_Roundabout,4,v_13_5,v_16_1,0,0.003,44.77880012938676,255.22119987061325,43.139997493406526,31.327199223679457,85073.73329020441,3,v_13_5 > v_14_4 > v_15_2 > v_16_1,30 > 30 > 30
Town03_Roundabout,4,v_13_5,v_16_1,1,0.38993497055806214,44.69679970160876,255.30320029839123,39.13999751340651,31.819201790347417,654.7327620628887,3,v_13_5 > v_14_5 > v_15_5 > v_16_1,30 > 30 > 30
