graph_id,epoch,start_node,goal_node,candidate_index,risk,cost,utility,frenet_progress,time_progress,ratio,num_edges,path_nodes,path_speeds
Town05_Highway1,0,v_0_0,v_3_2,0,0.1764479625584962,27.23041455958793,272.7695854404121,60.25258888338493,16.617512642472416,1545.8925197279239,3,v_0_0 > v_1_2 > v_2_2 > v_3_2,30 > 30 > 30
Town05_Highway1,1,v_3_2,v_6_2,0,0.003,5.399999906619591,294.6000000933804,44.99999922299682,27.600000560282453,98200.0000311268,3,v_3_2 > v_4_2 > v_5_2 > v_6_2,30 > 30 > 30
Town05_Highway1,2,v_6_2,v_12_2,0,0.006,31.4016058682729,568.5983941317271,81.75859620589534,51.590364790362614,94766.39902195451,6,v_6_2 > v_7_3 > v_8_3 > v_9_3 > v_10_3 > v_11_3 > v_12_2,30 > 30 > 30 > 30 > 30 > 30
Town05_Highway1,2,v_6_2,v_12_2,1,0.37804787937962636,14.135800697113048,585.864199302887,96.75859604138525,50.32120062816708,1549.70899523173,6,v_6_2 > v_7_2 > v_8_2 > v_9_2 > v_10_2 > v_11_2 > v_12_2,20 > 30 > 30 > 30 > 30 > 20
Town05_Highway1,2,v_6_2,v_12_2,2,0.4129214125641901,12.434107053485477,587.5658929465145,96.75859604138525,50.32120062816708,1422.9484717147607,6,v_6_2 > v_7_2 > v_8_2 > v_9_2 > v_10_2 > v_11_2 > v_12_2,30 > 30 > 30 > 30 > 30 > 20
Town05_Highway1,2,v_6_2,v_12_2,3,0.7444277654652709,11.613133228638818,588.3868667713612,96.75859604138525,50.32120062816708,790.3881263800209,6,v_6_2 > v_7_2 > v_8_2 > v_9_2 > v_10_2 > v_11_2 > v_12_2,30 > 30 > 30 > 30 > 30 > 30
Town05_Highway1,3,v_12_2,v_15_2,0,0.15958796277034573,24.98348294802059,275.0165170519794,38.03093529608893,30.099102311876447,1723.291107160385,3,v_12_2 > v_13_3 > v_14_2 > v_15_2,30 > 30 > 30
Town05_Highway1,3,v_12_2,v_15_2,1,0.2752600829565399,5.254235806479921,294.7457641935201,41.03093526318722,30.444925650231536,1070.790072529538,3,v_12_2 > v_13_2 > v_14_2 > v_15_2,30 > 25 > 30
Town05_Highway1,3,v_12_2,v_15_2,2,0.5617377941354476,4.92584572496141,295.0741542750386,41.03093526318722,30.444925650231536,525.2880567332624,3,v_12_2 > v_13_2 > v_14_2 > v_15_2,30 > 30 > 30
Town05_Highway1,4,v_15_2,v_19_1,0,0.004,18.683555780724276,381.31644421927575,80.32483561522099,27.89866531565435,95329.11105481893,4,v_15_2 > v_16_1 > v_17_1 > v_18_1 > v_19_1,30 > 30 > 30 > 30
Town05_Highway1,4,v_15_2,v_19_1,1,0.7375380585375272,18.55978918264811,381.4402108173519,71.32483570812337,28.64126490411133,517.1803765268929,4,v_15_2 > v_16_2 > v_17_2 > v_18_2 > v_19_1,30 > 30 > 30 > 30
