graph_id,epoch,start_node,goal_node,candidate_index,risk,cost,utility,frenet_progress,time_progress,ratio,num_edges,path_nodes,path_speeds
Town05_Highway3,0,v_0_0,v_3_2,0,0.5443350768051698,27.654939906307238,272.3450600936928,63.252588853900946,16.230360341718818,500.3261257609004,3,v_0_0 > v_1_1 > v_2_2 > v_3_2,30 > 30 > 25
Town05_Highway3,1,v_3_2,v_8_2,0,0.2822818145905174,71.96017776158216,428.0398222384178,84.05067397779904,35.798390200602626,1516.356350689255,5,v_3_2 > v_4_3 > v_5_2 > v_6_1 > v_7_3 > v_8_2,30 > 30 > 20 > 30 > 25
Town05_Highway3,1,v_3_2,v_8_2,1,0.5456122400781669,53.40610376615446,446.59389623384556,90.05067391199533,35.53113951497018,818.5188370588322,5,v_3_2 > v_4_3 > v_5_2 > v_6_1 > v_7_1 > v_8_2,30 > 30 > 20 > 20 > 30
Town05_Highway3,1,v_3_2,v_8_2,2,0.9963169494586881,41.00987841134589,458.9901215886541,78.05067403489753,36.96295527177634,460.68685455770816,5,v_3_2 > v_4_3 > v_5_3 > v_6_3 > v_7_2 > v_8_2,30 > 5 > 30 > 25 > 20
Town05_Highway3,1,v_3_2,v_8_2,3,1.0149114263108496,38.37081443464014,461.6291855653599,84.05067397489738,36.72129187669226,454.846771450153,5,v_3_2 > v_4_3 > v_5_2 > v_6_2 > v_7_2 > v_8_2,30 > 30 > 10 > 15 > 20
Town05_Highway3,2,v_8_2,v_15_2,0,0.5892337419862747,64.24476888131349,635.7552311186864,104.73885648396572,68.10267904480459,1078.9525205661007,7,v_8_2 > v_9_1 > v_10_1 > v_11_1 > v_12_1 > v_13_3 > v_14_2 > v_15_2,10 > 30 > 30 > 5 > 30 > 30 > 25
Town05_Highway3,2,v_8_2,v_15_2,1,0.711367762498445,54.29869011321078,645.7013098867892,98.73885654977053,68.75612770192033,907.6898672199819,7,v_8_2 > v_9_1 > v_10_1 > v_11_1 > v_12_3 > v_13_3 > v_14_2 > v_15_2,15 > 30 > 30 > 25 > 30 > 30 > 25
Town05_Highway3,2,v_8_2,v_15_2,2,0.9872760230053542,39.761070579097364,660.2389294209027,80.73885674718163,71.99922192488522,668.7480644076394,7,v_8_2 > v_9_3 > v_10_3 > v_11_3 > v_12_3 > v_13_3 > v_14_2 > v_15_2,10 > 20 > 10 > 20 > 30 > 30 > 25
Town05_Highway3,2,v_8_2,v_15_2,3,1.149251423158073,33.57922184361984,666.4207781563803,86.7388566813786,71.34578518951325,579.8737897796955,7,v_8_2 > v_9_2 > v_10_2 > v_11_3 > v_12_3 > v_13_3 > v_14_2 > v_15_2,25 > 25 > 20 > 25 > 30 > 30 > 25
Town05_Highway3,2,v_8_2,v_15_2,4,1.3659045840858854,32.92244254490705,667.0775574550929,86.7388566813786,71.34578518951325,488.377859791375,7,v_8_2 > v_9_2 > v_10_2 > v_11_3 > v_12_3 > v_13_3 > v_14_2 > v_15_2,30 > 25 > 20 > 25 > 30 > 30 > 30
