graph_id,epoch,start_node,goal_node,candidate_index,risk,cost,utility,frenet_progress,time_progress,ratio,num_edges,path_nodes,path_speeds
Town01_T-Intersection,0,v_0_0,v_6_6,0,0.3980720162125759,187.77536492788153,412.22463507211853,74.00000006023436,74.82815248096676,1035.5529107376012,6,v_0_0 > v_1_7 > v_2_5 > v_3_2 > v_4_1 > v_5_1 > v_6_6,30 > 25 > 30 > 30 > 30 > 30
Town01_T-Intersection,0,v_0_0,v_6_6,1,0.4211965297366773,88.08479056381663,511.91520943618343,73.00000007023436,75.1166040890476,1215.3832553089205,6,v_0_0 > v_1_2 > v_2_2 > v_3_3 > v_4_3 > v_5_7 > v_6_6,30 > 30 > 30 > 30 > 30 > 20
Town01_T-Intersection,0,v_0_0,v_6_6,2,0.7817312971403203,67.38235088272299,532.6176491172771,72.00000008023434,75.70589470366212,681.3308499553044,6,v_0_0 > v_1_2 > v_2_2 > v_3_4 > v_4_5 > v_5_5 > v_6_6,30 > 30 > 30 > 30 > 30 > 30
Town01_T-Intersection,0,v_0_0,v_6_6,3,1.1208136667511621,67.38235046366998,532.6176495363301,73.00000007023435,75.7058972179802,475.2062410875111,6,v_0_0 > v_1_2 > v_2_2 > v_3_3 > v_4_5 > v_5_5 > v_6_6,30 > 30 > 30 > 30 > 30 > 30
Town01_T-Intersection,0,v_0_0,v_6_6,4,1.2054059434916307,67.31707426046998,532.68292573953,67.00000013023435,76.0975544371801,441.9116469564915,6,v_0_0 > v_1_3 > v_2_5 > v_3_5 > v_4_5 > v_5_5 > v_6_6,30 > 30 > 30 > 30 > 30 > 30
Town01_T-Intersection,0,v_0_0,v_6_6,5,1.746714324788506,67.25051516038766,532.7494848396124,67.00000013023435,76.49690903767397,305.00092503914067,6,v_0_0 > v_1_4 > v_2_4 > v_3_5 > v_4_5 > v_5_5 > v_6_6,30 > 30 > 30 > 30 > 30 > 30
Town01_T-Intersection,0,v_0_0,v_6_6,6,1.9446515944166267,67.25051477762202,532.749485222378,68.00000012023435,76.4969113342679,273.9562638119744,6,v_0_0 > v_1_4 > v_2_4 > v_3_4 > v_4_5 > v_5_5 > v_6_6,30 > 30 > 30 > 30 > 30 > 30
Town01_T-Intersection,0,v_0_0,v_6_6,7,2.3728474715125043,67.21689660945566,532.7831033905444,65.00000015023436,76.69862034326613,224.53322844680653,6,v_0_0 > v_1_5 > v_2_5 > v_3_5 > v_4_5 > v_5_5 > v_6_6,30 > 30 > 30 > 30 > 30 > 30
Town01_T-Intersection,0,v_0_0,v_6_6,8,3.5732461912279927,67.20000002385352,532.7999999761465,60.00000020023435,76.79999985687894,149.1081138725129,6,v_0_0 > v_1_6 > v_2_6 > v_3_6 > v_4_6 > v_5_6 > v_6_6,30 > 30 > 30 > 30 > 30 > 30
Town01_T-Intersection,1,v_6_6,v_11_6,0,0.15743273118722462,167.7791342317955,332.22086576820453,57.00000009600825,61.316202543857464,2110.2401213704134,5,v_6_6 > v_7_3 > v_8_7 > v_9_5 > v_10_2 > v_11_6,30 > 15 > 30 > 30 > 30
