graph_id,epoch,start_node,goal_node,candidate_index,risk,cost,utility,frenet_progress,time_progress,ratio,num_edges,path_nodes,path_speeds
Town03_Roundabout,0,v_0_0,v_3_5,0,0.15998488428905697,54.858961719562686,245.14103828043733,32.99999780396041,38.09691867017067,1532.2762482830703,3,v_0_0 > v_1_3 > v_2_4 > v_3_5,30 > 30 > 15
Town03_Roundabout,0,v_0_0,v_3_5,1,0.3359033465494913,53.616895694249806,246.38310430575018,30.999997813960363,38.29862583450113,733.4940447503062,3,v_0_0 > v_1_4 > v_2_5 > v_3_5,30 > 30 > 30
Town03_Roundabout,0,v_0_0,v_3_5,2,0.7614704021206447,53.59999973827519,246.4000002617248,29.99999781896034,38.40000157034886,323.5844749520364,3,v_0_0 > v_1_5 > v_2_5 > v_3_5,30 > 30 > 30
Town03_Roundabout,1,v_3_5,v_7_5,0,0.004,24.863585254308063,375.1364147456919,43.20069096705276,50.81848847415161,93784.10368642298,4,v_3_5 > v_4_4 > v_5_4 > v_6_4 > v_7_5,30 > 30 > 30 > 30
Town03_Roundabout,1,v_3_5,v_7_5,1,0.21218224456299303,6.063275211839044,393.936724788161,40.200690982288734,51.04914846289191,1856.5960860651012,4,v_3_5 > v_4_5 > v_5_5 > v_6_5 > v_7_5,20 > 30 > 20 > 30
Town03_Roundabout,1,v_3_5,v_7_5,2,0.6108249785195299,5.425141802998472,394.5748581970015,40.200690982288734,51.04914846289191,645.9704040809552,4,v_3_5 > v_4_5 > v_5_5 > v_6_5 > v_7_5,20 > 30 > 30 > 30
Town03_Roundabout,1,v_3_5,v_7_5,3,1.10704671054116,4.825141922851349,395.17485807714866,40.200690982288734,51.04914846289191,356.963129300998,4,v_3_5 > v_4_5 > v_5_5 > v_6_5 > v_7_5,30 > 30 > 30 > 30
Town03_Roundabout,2,v_7_5,v_10_6,0,0.10473854343535277,33.5196096146502,266.4803903853498,29.180824131455623,38.882342312098785,2544.243806004693,3,v_7_5 > v_8_6 > v_9_5 > v_10_6,30 > 30 > 30
Town03_Roundabout,2,v_7_5,v_10_6,1,0.31973516784542855,14.166759544697728,285.8332404553023,30.18082412601708,38.49873904134882,893.9687253717562,3,v_7_5 > v_8_5 > v_9_5 > v_10_6,20 > 30 > 30
Town03_Roundabout,2,v_7_5,v_10_6,2,0.7994574724743724,13.81682991374421,286.1831700862558,30.18082412601708,38.49873904134882,357.971724500242,3,v_7_5 > v_8_5 > v_9_5 > v_10_6,25 > 30 > 30
Town03_Roundabout,2,v_7_5,v_10_6,3,1.0815888618860927,13.54487391450003,286.45512608549996,28.180824136025706,38.73075651299982,264.84659391367506,3,v_7_5 > v_8_6 > v_9_6 > v_10_6,30 > 30 > 30
Town03_Roundabout,3,v_10_6,v_13_5,0,0.003,34.07475594731413,265.92524405268585,34.80833075751339,35.55146431611524,88641.74801756196,3,v_10_6 > v_11_5 > v_12_4 > v_13_5,30 > 30 > 30
Town03_Roundabout,3,v_10_6,v_13_5,1,0.36306830804885504,16.089997937468343,283.9100020625317,33.80833076251339,35.64561764274515,781.9740687042514,3,v_10_6 > v_11_5 > v_12_5 > v_13_5,30 > 15 > 20
Town03_Roundabout,3,v_10_6,v_13_5,2,0.42071440287898104,14.594750456159105,285.4052495438409,31.808330772530958,35.59626346393593,678.3824076161662,3,v_10_6 > v_11_6 > v_12_6 > v_13_5,25 > 30 > 25
Town03_Roundabout,3,v_10_6,v_13_5,3,0.777540715146689,14.308978967088814,285.6910210329112,31.808330772530958,35.59626346393593,367.42901750040625,3,v_10_6 > v_11_6 > v_12_6 > v_13_5,30 > 30 > 25
Town03_Roundabout,3,v_10_6,v_13_5,4,0.9343874578125397,14.059063726209141,285.94093627379084,33.80833076251339,35.64561764274515,306.0196644154414,3,v_10_6 > v_11_5 > v_12_5 > v_13_5,30 > 30 > 30
Town03_Roundabout,4,v_13_5,v_16_1,0,0.003,44.69679970160876,255.30320029839123,39.13999751340651,31.819201790347417,85101.0667661304,3,v_13_5 > v_14_5 > v_15_5 > v_16_1,30 > 30 > 30
