graph_id,epoch,start_node,goal_node,candidate_index,risk,cost,utility,frenet_progress,time_progress,ratio,num_edges,path_nodes,path_speeds
Town03_Roundabout,0,v_0_0,v_4_5,0,0.2680500673742944,75.37254431814296,324.62745568185704,44.99999579641245,50.69521301890475,1211.0702260281855,4,v_0_0 > v_1_3 > v_2_4 > v_3_3 > v_4_5,30 > 30 > 25 > 25
Town03_Roundabout,0,v_0_0,v_4_5,1,0.540151052796294,55.09220286437961,344.9077971356204,43.999995801412446,50.8969201015408,638.5395258420327,4,v_0_0 > v_1_3 > v_2_4 > v_3_4 > v_4_5,30 > 30 > 30 > 25
Town03_Roundabout,0,v_0_0,v_4_5,2,1.1736954625590799,54.85051331640987,345.1494866835901,43.999995801412446,50.8969201015408,294.070734439954,4,v_0_0 > v_1_3 > v_2_4 > v_3_4 > v_4_5,30 > 30 > 30 > 30
Town03_Roundabout,0,v_0_0,v_4_5,3,2.1764758674139912,54.81689545454405,345.18310454545593,40.999995816412394,51.098627272735655,158.59725794046585,4,v_0_0 > v_1_4 > v_2_5 > v_3_5 > v_4_5,30 > 30 > 30 > 30
Town03_Roundabout,0,v_0_0,v_4_5,4,2.382067253553083,54.799999498569434,345.20000050143057,39.99999582141237,51.20000300858338,144.9161437346202,4,v_0_0 > v_1_5 > v_2_5 > v_3_5 > v_4_5,30 > 30 > 30 > 30
Town03_Roundabout,1,v_4_5,v_7_5,0,0.37506030236284893,4.774017289384307,295.22598271061565,30.200692979836703,38.24914702465739,787.1427097208538,3,v_4_5 > v_5_5 > v_6_5 > v_7_5,30 > 30 > 15
Town03_Roundabout,1,v_4_5,v_7_5,1,0.494548236105144,3.6251421625571023,296.3748578374429,30.200692979836703,38.24914702465739,599.2840257030697,3,v_4_5 > v_5_5 > v_6_5 > v_7_5,30 > 30 > 30
Town03_Roundabout,2,v_7_5,v_10_6,0,0.37654064447955554,40.781969032642536,259.21803096735744,27.180824141464257,39.00988279159559,688.4197888534495,3,v_7_5 > v_8_7 > v_9_6 > v_10_6,25 > 5 > 20
Town03_Roundabout,2,v_7_5,v_10_6,1,0.555888758715144,35.57000975578983,264.42999024421016,27.180824141464257,39.00988279159559,475.6886806910822,3,v_7_5 > v_8_7 > v_9_6 > v_10_6,25 > 15 > 20
Town03_Roundabout,2,v_7_5,v_10_6,2,0.7413175867540165,17.86364402771604,282.1363559722839,28.180824136025706,38.73075651299982,380.5877008903368,3,v_7_5 > v_8_6 > v_9_6 > v_10_6,15 > 10 > 20
Town03_Roundabout,2,v_7_5,v_10_6,3,0.941859085730058,16.178451039744598,283.8215489602554,30.18082412601708,38.49873904134882,301.3418389867295,3,v_7_5 > v_8_5 > v_9_5 > v_10_6,10 > 25 > 30
Town03_Roundabout,2,v_7_5,v_10_6,4,1.1544955475869716,14.678356548250033,285.32164345175,29.180824130587162,38.25618955244185,247.13966549988436,3,v_7_5 > v_8_5 > v_9_6 > v_10_6,25 > 25 > 20
Town03_Roundabout,2,v_7_5,v_10_6,5,1.288861464418523,14.078873254023488,285.9211267459765,30.18082412601708,38.49873904134882,221.84007718391317,3,v_7_5 > v_8_5 > v_9_5 > v_10_6,25 > 25 > 30
Town03_Roundabout,2,v_7_5,v_10_6,6,1.579256201127178,13.84558683338781,286.1544131666122,30.18082412601708,38.49873904134882,181.19568754099075,3,v_7_5 > v_8_5 > v_9_5 > v_10_6,30 > 25 > 30
Town03_Roundabout,2,v_7_5,v_10_6,7,1.9791688397133214,13.54487391450003,286.45512608549996,28.180824136025706,38.73075651299982,144.73506268772522,3,v_7_5 > v_8_6 > v_9_6 > v_10_6,30 > 30 > 30
Town03_Roundabout,3,v_10_6,v_13_5,0,0.11116241487474214,74.90740629559014,225.09259370440986,37.80833074249581,34.936871846146026,2024.8983791692929,3,v_10_6 > v_11_4 > v_12_2 > v_13_5,30 > 20 > 30
